Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
22	Guest	Mar 14, 2016	Yes	ExcellentProduct	Product was good ... Thnx snapdeal for faster delivery.. Got this on best price
23	flyxglobe	Mar 14, 2016	Yes	amazing product	amazing shipment thank u Snapdeal..........
24	Micky	Mar 14, 2016	Yes	worth money	overall good
25	rajdeepsarkar708	Mar 14, 2016	Yes	Good Product	This is the best iPhone.. thanks snapdeal...
26	Niraj	Mar 14, 2016	Yes	On time and as desired.	The shipment was on time and the product was as desired.
27	Vaibhav	Mar 14, 2016	Yes	Value for money if u r a brand loyal	Awsum phone thnk you snap deal
28	We good mobile phone and nice look	Mar 14, 2016	Yes	I phone 6 very nice mobile	Very good service fast dilevery
29	Suji	Mar 14, 2016	Yes	Nice experience	Fast delivery. awesome packing. good pricing.
30	Rakesh	Mar 14, 2016	Yes	Iphone 6 - Perfect buy	This is second time I got an Iphone from Snap deal .  Delivery on time, well packed for transport.   and what most unbeatable price . Banked on Snap deal for my purchase last time,  This time and for sure Next time
31	Ajay jain	Mar 06, 2016	Yes	Iphone 6...my dream phone	Awesome phone and nuce service of snapdeal
32	Guest	Mar 06, 2016	Yes	ExcellentProduct	No words for iPhone 6
33	Harry	Mar 06, 2016	Yes	Great product	Delivery was timely,got it in 2-3 days.. Product is great..
34	JIM	Mar 06, 2016	Yes	AWESOME PHONE GOT FOR THE BEST PRICE	THE NEXT BEST TO IPHONE 6S
35	Jumwal	Mar 06, 2016	Yes	Classic + Beauty	Classic + Beauty
36	Guest	Mar 06, 2016	Yes	iPhone 6 awesome	No any queries with snapdeal nd 100% orignal product
37	praks1_in	Mar 06, 2016	Yes	Good Phone	Bought for my wife. She loves it!
38	ak.india	Mar 06, 2016	Yes	Excellent product and delivery	I am very happy with product and quality. The ordered delivered in 2 days time, good packaging. It in unlocked after putting the 3G simcard.
39	Good Service	Mar 06, 2016	Yes	Good Service	Good Service
40	Guest	Mar 06, 2016	Yes	very nice packaging and excellent phone	Must buy smart phone
41	vikassrivastava901	Feb 26, 2016	Yes	Apple- Brand itself speak. Timely Delivery.	I phone 6 is simply amazing. I will not write a word for it however, I want to write about JV express courier. I checked on Google and found ample of negative comments for them. All are baseless, they have a very timely product delivery. Proper packaging of product. So don't worry if snapdeal courier your product with JV express, they will take proper care of it.
42	Guest	Feb 26, 2016	Yes	THE PRODUCT WAS AS DESCRIBED	The product was geniune and i was having a fear tha how would be the product but it was as described and the seller is good and geniune
43	Guest	Feb 26, 2016	Yes	iphone 6 ❤️❤️	The phone is sexy! All the accessories are genuine! Thankyou snapdeal for making my "dill ki deal" ☺️
44	mohitdagupta	Feb 26, 2016	Yes	Excellent Product	The product is awesome. I was hesitating while switching from Android to IOS but seriously it is a remarkable move. The delivery time is perfect. The estimated delivery time was 7 days but I got my product within 2 days. The product is completely sealed pack and brand new. It is a verified product.  Thank you snap deal!
45	Guest	Feb 26, 2016	Yes	ExcellentProduct	Very good iphone thanks snapdeal .... 1 year manufacturers warrenty ....
46	Thnks	Feb 26, 2016	Yes	Nice delievery	Super and delievery is nice
47	Papai	Feb 26, 2016	Yes	very good - quick delivery, good packing, over all very good.	quick delivery, good packing, over all very good.
48	krishnahindustani707	Feb 26, 2016	Yes	Excellent Product	This iphone is best in the world. So i like most this phone
49	Guest	Feb 26, 2016	Yes	iPhone 6 -best ever smart phone	I have been using the iPhone 6 16gb gold version for last 5 months. Before that I had used android phone and windows phone. But I have fallen in love with with iPhone. Look, features, performance, camera, apps , security, whatever u say, it's the best. I have no regrets other than I could have opted for 64gb instead of 16gb.
50	Meshy	Feb 26, 2016	Yes	Imperfecto	The delivery was prompt and the product was new and perfect. Total satisfaction.
51	Sadeesh Kumar N	Feb 12, 2016	Yes	Genuine Product	Genuine and perfect packing.and also a great deal .Thank you sanpdeal
52	Pm	Feb 12, 2016	Yes	Good price and arrived on time me	I got a good price for the phone and it arrived as promised.
53	Guest	Feb 12, 2016	Yes	I m not posting about phn i m posting about snapdeal check once	I ordered iphone 6 and i got mi phone i was totally shocked they replaced my phone and given me iphone6 back shocked n nice shoppinf experience
54	Ragz	Feb 12, 2016	Yes	nyc packed and prompt delivery by snapdeal	great phone by apple no need to explain.everyone knows..overall satisfied by product and delivery
55	Guest	Feb 12, 2016	Yes	iphone vs iphone	Is great phone experience is so great 👌
56	Guest	Feb 12, 2016	Yes	delivery was on time	Product was in gud condition
57	Chandan Pandey	Feb 12, 2016	Yes	Always the first choice	Good to buy iphone 6.
58	Guest	Feb 12, 2016	Yes	good service	Good packaging Good product
59	vikas	Feb 12, 2016	Yes	perfect n m fully satisfied with it.	Good product n m satisfied .
60	Denis	Feb 12, 2016	Yes	Excellent service	As expected from SNAPDEAL,  service was prompt, the pricing was wonderful.
61	Deepak	Jan 22, 2016	Yes	About product	Genuine product. Fast delivery.thanx snapdeal
62	Ronu	Jan 22, 2016	Yes	Iphone 6 really good Awesome like it	Good quality Like it
63	striker	Jan 22, 2016	Yes	Great Product,  the best phone in the market	Thank you Snap deal for giving this price and delivering it ON TIME....
64	Thanks Snapdeal	Jan 22, 2016	Yes	Well Done Snapdeal Guys	Great experience, I trust this brand..
65	Guest	Jan 22, 2016	Yes	Thanking a lott snapdeal 😊	the best deal till date...dil ki deal...apna Snapdeal 👌
66	Manish	Jan 22, 2016	Yes	Gr8 phone with gr8 service by Snapdeal	Thanks to Snapdeal for delivering the phone in 5 days against forcasted 8-12 days. I got it checked by an apple guy here in Jamshedpur to find if its genuine product and yes its 100% genuine. I m using this phone for the first time. The look is good and it will not be right to give feedback now as I have not been able to see all the features. But will update my experience soon.
67	Kunal	Jan 22, 2016	Yes	Delay on delivery	Product is fantastic, there is no doubt on that... I was promised by snapdeal customer care that the product will be delivered by Monday but it got delivered on Tuesday
68	nikhil	Jan 22, 2016	Yes	original product apple i phone 6	awesome product at best price . thank you snapdeal.
69	Amy	Jan 22, 2016	Yes	nice👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻	fast delevery love it
70	lucky	Jan 22, 2016	Yes	awesome from snapdeal	genuine product and delivery so fast from snapdeal. I am very happy
71	Raj	Jan 04, 2016	Yes	Excellent phone	It was well packed and delivered within a short span of time
72	Prashant	Jan 04, 2016	Yes	Apple's iPhone always smooth	Apple's iPhone always smooth, lag free, free from any kinds of customization.
73	saba wasim	Jan 04, 2016	Yes	iPhone6 = Iphone 5s having a large screen!	Nothing to say, Title is enough.
74	AMS	Jan 04, 2016	Yes	iphone 6 16	Snapdeal delivers products on time and perfect in all respect
75	ravi	Jan 04, 2016	Yes	Competitive Price	Good Price but when you go for servicing in warranty period the bills are not accepted since no product serial number and proper TIN number of the seller is not available. Also they simply rejecting due to online purchase.
76	Ch&	Jan 04, 2016	Yes	Great Phone @ Best price	I ordered this my phone online first time and I am pretty much satisfied with the phone and delivery by Snap Deal. Its the original iPhone 6 which is available in market off line also and also have the same WARRANTY from Apple Store. Thanks Snap deal.
77	David	Jan 04, 2016	Yes	iPhone 6 review	This is my first product brought from Apple . It is very amazing and looking great  both in performance and as well as in design . And awesome delivery by snap deal
78	Guest	Jan 04, 2016	Yes	Great phone...	After using iphone, you won't try any other mobile
79	Prashanth	Jan 04, 2016	Yes	Easy business	Timely deliver...No hassles faced.  Good business.
80	Nimit	Jan 04, 2016	Yes	Good phone	The price is higher compare to close competitors, but you are paying here for the brand.
81	ron	Dec 07, 2015	Yes	Good Experience	Good experience buying this phone on Snapdeal  thanks. Got at the lowest price across all sites.  Overall a good one.  Loved the shopping experience
82	Sree	Dec 07, 2015	Yes	Best offer ever	This is one of the best offers I got from Snapdeal. I could save a lot. Also got the mobile delivered in time ,nicely packed. Thank uou for the good service.
83	Sanjay	Dec 07, 2015	Yes	Apple iPhone 6	Hi friends. I was not sure about online purchase of apple iPhone due to some assumptions about warranty and product quality. However when I saw the clear warranty term in snapdeal and 100 percent  quality assurance , I quickly decided to order one ..  Price was cheaper as compared to other portals and local shops.  Ordering process was seamless -5 out of 5.  Payment and acknowledgement - great without any issue.  Delivery of equipment-  before schedule.. I was surprised to see the very quick response and delivery from Hyderabad to mumbai.  Packing and product - very good. I got the best deal.  Thanks a ton for the service. Keep it up.
84	ashish.agrawal123	Dec 07, 2015	Yes	Excellent deliver time	Thank u snapdeal.. i m so happy to shop with u. And what can i say about i phone 6 every body know about that.. so thanks again to snapdeal for faster delivery
85	Ayush	Dec 07, 2015	Yes	Have no words	It is my first iPhone and I was worrying to order online but when I received the phone i was having no words. Delivered fast and was well packed. So I just loved it. Thank you for making my first purchase of iPhone so awesome.
86	JAKUMAR	Dec 07, 2015	Yes	I PHONE 6 16 GB IS BEST PHONE	THE SELLER IS EXCELLENT  WITH PERFECT SERVICES ,  NO ISSUE WE RECOMMITTED THIS SELLER IS PERFECT BEST & VERY NICE
87	Raghav bansal	Dec 07, 2015	Yes	I am happy to buy this product	As i saw on website i like this product by prize and by wareenty thus i buy this apple I6 handset delivery of this product was also gud i short i am happy with dis product and am giving it 5 stars
88	ankit	Dec 07, 2015	Yes	superb service n fast	order delever so fast and product is origin and satisfactry  best service n seller is accurate about the product packeging
89	raj	Dec 07, 2015	Yes	Good product	This is my first android device and I had a thrill in using this device. Good job in making this masterpiece. Pros: Touch is great, nice looks, very fast and no lags, headphone provided is great, very nice display, clear and crisp Cons: Battery backup is poor, speaker not too loud, installed apps are not of great use, quite heavy (personal opinion) Overall: I am happy with the device and I think it is a great smartphone and people should really buy it rather than buying a high end smartphone like Samsung or some others which offer similar features for high prices. If you are on minimal budget 10k - 15k then go for this. If you are concerned about the brand and
90	Aditya	Dec 07, 2015	Yes	Soo good snapdeal	Got my iphone delivered in just 2 days. Excellent delivery.got great assistance by the snapdeal representatives. Thumbs up
91	Balwan Yadav	Nov 27, 2015	Yes	Awesome Service	the product is genuine and Snapdeal deliver the product next day fast service given by snapdeal really happy with the product
92	Karan20031	Nov 27, 2015	Yes	IPHONE 16GB	Bought the Iphone 6 16gb a few months back and m very happy with the product and the quality of the phone. They couriered it just on the perfect day and made my day even better. Kudos to the seller and Snapdeal
93	ms	Nov 27, 2015	Yes	Gud product on gud price	I really love the iPhone 6.I got the original product on the very gud price lesser than the market big thanks to snapdeal people for delivery me the phone
94	Neil	Nov 27, 2015	Yes	An Amazing piece	Apple iPhone is never a disappointment. I would request snapdeal if you add gift wrapping at no cost.
95	vikas	Nov 27, 2015	Yes	i phone 6	The product  i recieved  was absolutely fine and well packed.
96	Vijay Kumar Srivastava	Nov 27, 2015	Yes	When it is Apple, you are sure	No doubt about apple products. Service of Snapdeal was prompt and efficient in this order
97	raj	Nov 27, 2015	Yes	iphone 6	Gud service...get in good condition as I arequired.
98	Praveenray	Nov 27, 2015	Yes	Just awesome	Cons nothing at all you got enough dough just go for it thats it
99	BM	Nov 27, 2015	Yes	Bhavya	Disappointing service by snapdeal. Not satisfied
100	kuchbhibhejo	Nov 27, 2015	Yes	Superb	Do not compare with any other product. Thumps up to iPhone6 and Snapdeal. Gr8 product from Apple and gr8 service by snapdeal.
101	Neha	Nov 23, 2015	Yes	Amazing Experience	I so long wanted to grab iPhone 6 but half a lakh for a phone seemed unworthy till I got this deal with whooping 12K off.The phone is amazing especially if you work with emails a lot. Most importantly  the battery gets charged super quick and lasts me more than a day which is such a relief over my last android phone. Camera quality is another thing that will amaze you. This automatically improvise FaceTime or Skype for you. You will also reach for your DSLR much lesser now. The size of the phone also makes to its advantage I wonder how big iPhone 6 Plus must be if this is so large in size. It is sleek and beautiful looking. Overall a great experience so far and as they say if you do not have an iPhone you do not have an iPhone and now I have a good one.
102	Jiy	Nov 23, 2015	Yes	Ok nice	Good service with timelydelivery nd product in good lcondition
103	Aliyah	Nov 23, 2015	Yes	Amazing	Got my parcel really quickly, it was packed nicely and everything was intact. I was a bit apprehensive about ordering a phone online, but after getting such a good deal and great service i am completely satisfied
104	abhi	Nov 23, 2015	Yes	perfect	very good in terms of service and deliver
105	Singh	Nov 23, 2015	Yes	Ausum  product  , great service  by  snap deal	Ausum  service  provided  by snap  deal. Delivery on  time
106	Himanshu chopra	Nov 23, 2015	Yes	It was too good	I really liked the product. All of my needs were satisfied. Quality was superfine
107	Raj	Nov 23, 2015	Yes	Awesome Mobile	I just love it. After using this phone i understand why the peoples are crrzy about Apple IPhone.
108	P S Bajwa	Nov 23, 2015	Yes	Perfect	I was earlier using an iPhone 5 and after jumping to this iPhone 6 I see a big difference and that mainly in the battery life. This iPhone 6 makes 1 and a half day even with games and web surfing. Thanks to the seller for quick and genuine delivery of this product. I am really happy with tis product. Pros 1. Awesome looks 2. Good battery life  3. Speaker s quality is commendable  4. Great camera  5. Experiencing no issues with any hardware and no glitches in the software part also No Cons Thanks snapdeal for your genuine services
109	My Apple i6	Nov 23, 2015	Yes	My i phone 6	This was a great experience ...Though it was raining terribly in Chennai I got the i phone 6 delivered perfectly.   Awesome job   Thanks a lot to snap deal.
110	vatan	Nov 23, 2015	Yes	satisfied with snapdeal	Hi. I have recently purchased a i phone 6 16gb from snapdeal. Im really happy to purchase from snapdeal. Because of their timely delivery and the product staisfation level. I got the 100 percent orignal and genuine product.  Thanks snapdeal for making my purchase happy. And very soon i will come again to buy from snapdeal.
111	Chugh	Nov 20, 2015	Yes	Valid warranty. Nice phone. Sub-par service by Snapdeal.	Not reviewing the phone here, as most of you would already know about it. I will try to clear some doubts here. Most people are sceptical of online purchases when it comes to Apple products. I've previously bought an iPhone (4S) from an authorized retailer + an ipod shuffle. I bought this phone near Diwali this year. Seller was H.K international.  My initial ordered was cancelled because it was out of stock with the first seller. Snapdeal transferred it to another Seller and absorbed the price. End Reslut: Delivery dates changed by 5 days. Delivery was within the revised promised dates - despite all my attempts to get it earlier (connected with Snapdeal several times). I must say that Snapdeal needs to work on logistics + service delivery. This is not to say their service is bad, its just worse than other new players (and yeah, you dont actually get a resolution unless you speak to the supervisors at the service desk, their juniors can ONLY share information, and nothing else).  Now to the phone, 1. Apple site says warranty for this phone is valid. Right from my date of purchase. 2. Phone is an Indian unit. Imported by Apple in India. 3. Phone was manufactured and imported in July. I bought it in the next 3 months. 4. Just for the sake of it, I called up Apple customer service and told them that I have doubts on my phones display. Told them I see it flicker sometimes. They asked me details and told me that I can take it to any Apple service centre - phone is covered under warranty. So I think, Warranty has no issues. (Off topic: One of the best customer service centre I've called - even better than Amazon - formal, yet friendly tones, they even asked me for my contact in case the call drops).   Reducing 1 star for the sub-par service by Snapdeal. I gave them an opportunity to shine, a moment of truth. They could've delivered it to me before time, did not. Painful because I have options. More biased towards Amazon after this incident. I still make small purchases on Snapdeal, but I know they wouldnt go an extra mile for me.
112	Nishant	Nov 20, 2015	Yes	Awesome phone.	Best price. Best delivery team. Got in just 3 days. Keep it up snapdeal.
113	Darsh Marathe	Nov 20, 2015	Yes	No word to describe APPLE IPHONE 6!!!!!	I have no words to describe how awesome to own an APPLE IPHONE 6...... Just can say go for it without thinking .... Sexy looks ,awesome performance and what a camera......WOW!!!!!!! It's like dream come true to own first apple iphone !!!!!!  I was worried coz i was turning from android user to ios user for first time... But snapdeal delivered me original APPLE product.... Feels awesome to own iphone 6!!!!!
114	Rathore	Nov 20, 2015	Yes	Awesome	It works awesome.I really appriciat the work of snapdeal and its co-operatives.
115	Kamal	Nov 20, 2015	Yes	I phone 6  16GB  good phone	phone are very good.this phone feature are very awesome
116	sunny	Nov 20, 2015	Yes	iphone 6	very good product from house of apple best phone ever
117	vicky	Nov 20, 2015	Yes	Very good	the phone is very good. and delivery with in a time.
118	Mili	Nov 20, 2015	Yes	Iphone 6 review	It is excatly like the one purchased from i store den y pay more der perfect quality and in time delivery i m happy about my purchase of 2 iphone 6 from snapdeal
119	Y.Jagait	Nov 20, 2015	Yes	Very Good Deal	Good phone and at very good Price. Quick dispatch and Delivery. Thanks
120	prateek	Nov 20, 2015	Yes	perfect service	The service is very good phone was delivered on time and safely
121	Arpit jain	Nov 16, 2015	Yes	Superb product but poor service from snapdeal	I ordered this product on 13th oct and as per snapdeal commitment i will be getting this on 18th nov but i got this on 10th nov after soo many reminders to ceo and cs manager. Product is superb but i am very disappointed with snapdeal services.
122	Preet	Nov 16, 2015	Yes	Worth purchase at snapdeal	It was my first purchase with snapdeal. Was very excited to recieve my iphone. Really impressed with the par excellence delivery of my  product. Thanku snapdeal
123	Deals na snapdeal dhaaa	Nov 16, 2015	Yes	Super snapdeal	Snapdeal is the one of the best online site.It gives proper delivery at proper time.all the products are original.i had purchased two iPhones it is good
124	Pankaj	Nov 16, 2015	Yes	Good Mobile phone	Feelings awsome . Better than other moble. Luv it
125	mobile freak	Nov 16, 2015	Yes	good phone	speedy delivery by snapdeal...well packed manufactured current month...alll welll genuine product
126	Hash	Nov 16, 2015	Yes	Awesome	Awesome Phone . I am loving it. 100% safe and great deal.
127	Dak	Nov 16, 2015	Yes	iphone6	its ok. the product was delivered in time . i feel proud to become  member of apple family
128	preet	Nov 16, 2015	Yes	I phone	Snapdeal is best .......I love to buy frm snapdeal
129	Jay	Nov 16, 2015	Yes	Jagannath Mosambe	The product is awesome it has class battery backup
130	Devendra Gautam	Nov 16, 2015	Yes	Perfect	Wahooo !!!! what a phone from snapdeal !!! Really guys it a awesome phone.. Everything was perfect.
131	amit beniwal	Nov 12, 2015	Yes	best site ever	Snapdeal is the best site ever not for product pirchaseing for deliver in time and product in the picture is same as actual customer do not have confusion in buying the product and its refund policy is also good
132	tilak raj	Nov 12, 2015	Yes	iPhone 6	Good phone nice look samart look lovely battery backup
133	Vipin	Nov 12, 2015	Yes	Awesome product and delivery	They delivered a well and neat phone within two days of order
134	Kuldeep	Nov 12, 2015	Yes	Great phone and a very quick delivery	Awesome experience with snap deal...yet again
135	Bishesh	Nov 12, 2015	Yes	Thank you snapdeal	Well, I wont go on with reviewing Apple. But lemme tell you why I choose snapdeal for buying this product. This is the 2nd time I have bought a pricey cell phone from snapdeal, and the reason being the caution they show with the delivery of their products. My friend also bought this phone from a different seller and i can see the difference in packaging. Not only this, my snadeal courier guy waited patiently while i opened the package in front of him and it was only after that he asked for the cod payment. Besides this, i compared the price of this phone at a dozen of online stores while buying, and yes snapdeal had it at the lowest price, and even if some other sites were selling it at par with snapdeal price they were not having the 2 yr warranty. thank you for bringing a smile to my face by giving me a better deal everytime.
136	Anurag	Nov 12, 2015	Yes	Iphone 6 review	It is good. I m so happy by getting this phone from Snapdeal. Thank you so much Snapdeal.
137	Rakesh	Nov 12, 2015	Yes	Satisfied!	Fast delivery, excellent product! Recommended Anytime! If you don't have an Iphone, you dont have an Iphone!
138	ratan kumar	Nov 12, 2015	Yes	beautiful like every apple ...only backdrop is slippery	iPhone is iPhone. You cannot compare with other phones.   The only think I don't like is the phone is very slippery. my phone was mistakenly fall down thrice. Thank god. tempered glass protected it.   The phone is so thin. It is cynosure of all eyes. The space grey is good for men.   combine this with MacBook Air. You will receive calls in MacBook Air. Like I do regularly.   Now I have iPhone, MacBook Air and iPad.   Apple products are wonderful like seven wonders
139	Kiran	Nov 12, 2015	Yes	I phone 6 is good	All the best I phone 6 I am happy wirh my I phone 6 Is verry good and appel is
140	Falak	Nov 12, 2015	Yes	Thank u snapdeal...	I had ordered it n got delivered by next day itself..  Good packing... Very happy with snapdeal...
141	chunky	Nov 09, 2015	Yes	Iphone6	Good phone with nice colour but delivery was slow
142	Tushar	Nov 09, 2015	Yes	Reliable	Can rely on snapdeal to give genuine product and get it checked as original by its imEi number on net or apple store. So far so good...:)
143	Ziaa	Nov 09, 2015	Yes	Nice one	I bought it and this product is of course very good and very reasonable rate
144	Sush	Nov 09, 2015	Yes	AWESOME!	Thanks to snapdeal for the flawless delivery and best offer. Truly and amazing experience with best of snapdeal! I guess I need not speak much about the product because its an iPhone!
145	Ethreee	Nov 09, 2015	Yes	Review from phoneguru 40 and counting age 25	The only phone you can never go wrong buying combined with SNAPDEAL price and special Prize
146	Rajesh	Nov 09, 2015	Yes	Best Product	Privce and delivery both are awesome.product is 100 percent genuine.
147	SHAKYA.Animator	Nov 09, 2015	Yes	yoyoy i love it	ok nice good apple off course good i like sanpdeal more than amazon and other sites
148	PrathJoy	Nov 09, 2015	Yes	Love to use Apple Iphone 6	Having Iphone means its a Prestige Good in clarity nd Battery Backup No Doubt No Worries
149	Ab	Nov 09, 2015	Yes	Good	Same product was available for purchase on emi basis by banks without any interest.
150	Khushal Jain	Nov 09, 2015	Yes	Phone is good	the device performance is presently good
151	Raj	Nov 03, 2015	Yes	Can Buy. Looks good.	Sometimes it is hanging since it come with 1GB RAm. Otherwise for usage its damn good.
152	emmi	Nov 03, 2015	Yes	fantabulous	Its a nice offer provided by this site i suggest you guyzz buy from snapdeal to make you dil ki deal
153	Shirsendu	Nov 03, 2015	Yes	Absolutely brilliant delivery and 100 percent  genuine product.	Absolutely 100 percent  genuine product, less price from any other e-commerce sites, I am really happy.
154	RR	Nov 03, 2015	Yes	Satisfied with the purchase	I bought an iphone 6 from snapdeal. The product delivered was original. The rumours about the fake products are totally false. Just that the delivery was delayed. Overall m happy with the purchase. The price offered was the best.
155	jagjot	Nov 03, 2015	Yes	Ousam product	Gud and must buy from snap deal original product always
156	raj	Nov 03, 2015	Yes	product was good	Snapdeal service improved as well as costumer support...
157	Rajiv	Nov 03, 2015	Yes	Rajiv	Thanks for the Product at this price.........Liked It.
158	chittu	Nov 03, 2015	Yes	good	recieved in good condition . at best price ...
159	Rajat	Nov 03, 2015	Yes	Awesome phone	Awesome phone .... good quality... easy to use performance is super as usual.
160	Vick	Nov 03, 2015	Yes	I Phone 6 - Best in class	If you want the best experience of Quality go for it simply awesome, Prize is bit high but worth buying it
161	Tushar	Nov 02, 2015	Yes	Iphone 6..	Iphone doesnt need any review. But I must say that i got a very good deal from snapdeal. Timely delivery. Genuine product. Thank you snapdeal..
162	Nilu	Nov 02, 2015	Yes	About IPhone 6	iPhone 6 which I got from snapdeal does not have very good touch.
163	PREM PRAKASH SHAUKEEN	Nov 02, 2015	Yes	Perfect Purchase	One of the best product I purchased through one of the best portal SNAPDEAL
164	yogi	Nov 02, 2015	Yes	iphone	apple iphone 6 best rate best deal snapdeal
165	sabari nath	Nov 02, 2015	Yes	iphone 6	thanks snapdeal for the best price which i could never get anywhere. the product is superb an 100% original. i had a fear of getting a fake product but my ipone 6 gold i awsum....!!!
166	niks	Nov 02, 2015	Yes	box condition was not gud	the box condition was not good  its look like old handsets which been on store.
167	pintu	Nov 02, 2015	Yes	nice	I got it best price only at snapdeal nice phone
168	Vikash	Nov 02, 2015	Yes	Product are perfect.	Please ensoure that product deliver fast.
169	Gaurav	Nov 02, 2015	Yes	Perfect 100 percent genuine indian phone	Way of packaging the sealed pack phone all was as expected  100 percent u can buy ohone online..unlike other people having myth of not buying phone online  I just have one problem with the snapdeal the delivery is very slow comparing to ither online merchants it took 10 days to deliver where as it genrally takes 4 days to get package delivered  Rest all 5 out of 5
170	Go for it!	Nov 02, 2015	Yes	This phone is definitely better than 5s	This phone is definitely better than 5s , The battery is amazing in this phone.
171	Aditya	Nov 01, 2015	Yes	Awesome Service....delivered next day	Awesome service by Snap deal....received phone very next day in a great price not available on any other website. Phone was packed veryy carefully and it is juss perfect.  The only thing which is pulling a little that i havent received my cashback as of now...Waiting fr dat!!
172	VIRAG	Nov 01, 2015	Yes	REVIEW	The experience was fantastic. The delivery was reasonable, it is the part which should be focused into.
173	Rajesh	Nov 01, 2015	Yes	Superb	A reputation brand apple. Good for people about brand
174	Rishabh	Nov 01, 2015	Yes	Perfect Deal from Snapdeal	best deal and good phone at best quality
175	Ankit	Nov 01, 2015	Yes	Trust worthy	Original and at its best price. No issues yet. Fastest delivery
176	Yogendra Singh	Nov 01, 2015	Yes	What should I say.......!!	iPhone 6 16 GB- Great Product but  unhappy with the delivery.
177	Mohit	Nov 01, 2015	Yes	Good deal	Got the phone at a good price. Cash on delivery for iPhone madr the deal better. Faster delivery would have been better.
178	monty	Nov 01, 2015	Yes	iphone6	Very gud phone with very chip price on snapdeal
179	Khalid Kamal	Nov 01, 2015	Yes	Snapdeal is a best online shop	I am very happy to buy an iphone 6 on snapdeal.
180	Munna	Nov 01, 2015	Yes	Excellent	It is a very good phone n excellent feature one should definitely use once in a life time Apple iPhone  Apple is Apple
181	Rishi	Oct 30, 2015	Yes	Thanks giving	i phone was not requirement but it was a wish which was fulfilled by snapdeal
182	Abs	Oct 30, 2015	Yes	Go for it	Sleek and slender phone at such a low cost, what else can one ask for. Via snapdeal i was able to purchase it almost seven thousand less than todays market price
183	Raj	Oct 30, 2015	Yes	Prompt delivery	Product was delivered ahead of time. Happy with the packaging as well
184	lovely	Oct 30, 2015	Yes	awsome	it is a really good experince after having ipone 6
185	abhishek	Oct 30, 2015	Yes	awesome phone	the phone is very good and apart from the delay in delivery by courier the whole experience was nice. Nice phone and good work by snapdeal.
186	AnubhavA.	Oct 30, 2015	Yes	Great Product, great price	getting an original iPhone at this price was amazing
187	Honey	Oct 30, 2015	Yes	awesome phone	I think there is no need to say anything about Apple IPhone. Coz its a brand and dont need any review or anything else. Simple in one word outstanding.
188	vishu	Oct 30, 2015	Yes	excellent	product is good and delivery also on time . One word  Perfect
