Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
35	Dr.Shashank	Nov 23, 2013	Yes	its a great phone	Its a great product by gionee. Costamisation done by gionee is really good. Only problem is gesture is not working properly....best phone at this price..... Value for money....go with it
36	Akshay	Nov 23, 2013	Yes	E6 screams quality!	This is d best phone one can get in this segment. The design of d phone is so premium..N d display is too good...just cannot think of any drawbacks
37	desh2	Nov 23, 2013	No	A superb phone	1.Exceptionally smooth and fluid touch experience. 2.Superb display. 3.Fast performance. 4.Customizable. 5.White looks very good, but perhaps the black one would look better. 6. Con: Poor instructional manual. The phone has its own unique features. It takes a while to understand them. Initially these features appear to be flaws because they are not explained. Two examples are: (a) There is no Applications widget. All apps appear on screen. Initially, it looks messy. (b) From the lock screen, one needs to gently swipe upwards to unlock. This is not explained. So one tries to swipe left and right and gets the feeling that the touch experience is not smooth. Once you figure this out, the touch is exceptional.Wish they would add one more SIM and replaceable battery.Another big issue is their service shop in Pune. The fellow is nice but does not inspire confidence. Gionee needs to provide better support to them. If I had visited this so-called service centre before buying the phone, I would not have bought the  phone. The shop does not even stock Gionee phones.
38	Yureshwar	Nov 23, 2013	Yes	Good value for money	Gionee trying to keep their users happy in terms of quality. I strongly recommend their products as i am currently using their products.   Pros:  1. Sleek with unibody design and perfectly fits into your pocket. 2. Good quality sound output through handsfree 3. Amazing User Interface completely different from normal android phones 4. Amazing display with high pixel density. 5. WiDi support, Gesture control 6. Amazing picture quality front 5MP awesome  Cons: 1. Sound from the phone speaker is not upto the mark 2. Battery backup is only one day(i think it can be improved due to software glitches)
39	nishant	Nov 23, 2013	Yes	not good at all	This phone is not working properly guesture control is not working , sensors also not working properly Poor battery , could be as i got the deffected piece but stiil its not worth as sound quality is also not gud  , as far as gaming is concern i played dear hunter which runs gud but sometimes touch screen dosent response properly and it does heat a lot . My recomendation plz dont buy as per my experience.
40	aj	Nov 23, 2013	No	not nice	not expandable baddest dis advantage donot buy it
41	sandy	Oct 19, 2013	Yes	good product...i loved loved it	Gionee elife e6 is a nice device.. I m using it from past 2weeks and the response of this device is very effective and much ahead what I thought...
42	Sunil	Oct 19, 2013	No	Gionee E6	Camera and display quality is excellent but when I play subway surfer screen is getting blackened.
43	Shipra	Oct 19, 2013	No	Awesome phone, value for money	I have been tracking launch of elife e6 since last one month. Got this beauty 2 days back.  Pros. All specs, design, style, material used, form factor, accessories, battery backup  Cons. A feature which is advertised, air gestures, doesn't work. Seems like a software problem.  Anybody confused between Xperia C, Galaxy Grand. Go ahead and buy this. It's an state of art phone at the price range.   Gionee, you have raised the standards, now keep it up.
44	Jagjit	Oct 19, 2013	No	Simple Elegant Powerfull, feature rich	Lots of Feature of Amigo ROM of this phone 1. Face detection to Unlock 2. Gesture Control 3. Front camera 5 Mega Pixels, Full HD 4. Back Camera 13 mega pixels Full HD 5. Display Full HD 6. Over the Air Update Support And lots more...................... :) God Buy ..... :)
45	Mahendran	Oct 19, 2013	No	Awesome Phone with Ample Futures	I bought this mobile on 09.10.2013 the Phone Was Awesome in Performance and looking.  Pros:  Best Display       Stunning Camera with Amazing Low Light Photography      Light Weight     No Lag 32GB Internal Amigo UI Super Fast Ram Super Fast Processor Low Price  Cons: Speaker is not loud enough No External SD-Not at all a issue with 32GB Inbuilt
46	Vihang	Oct 19, 2013	No	inital review	We got a chance to visit the Gionee facility in Shenzhen, china and there I saw how Gionee phones get manufactured, we were surprised to the see the stringent process in place to make Gionee phones. Gionee being a Chinese mobile phone company has still need to create a more detailed clear image in front of indian consumers but this visit helped us a lot to know more about Gionee and manufacturing. Display and Build Quality  Gionee Elife E6 comes with 5 Inch IPS LCD OGS technology display with a full HD resolution of 1920 x 1080 pixels gives you quite high pixel density, it is good enough that you wont notice the pixilation with naked eyes. The color reproduction on the display screen is much better and comparable to the most of the high end popular smartphones like iPhone 5, Samsung Galaxy S4 etc. The design of the phone is unibody, you cannot remove the battery out the device its sealed inside the device body and it terms of design it does look like being inspired from the iPhone 5 and some other phones but does create a unique image of its own once you see it and hold the device in your hands. Hardware Specs  As the unit we were given was a pre production unit so we could run the benchmarks on the same, but as per our views on the device responsiveness and usage it was pretty smooth in UI transitions and good to handle multitasking interface, it has a own UI called NAVI which again is quite intuitive in providing a great user experience once you get used to it. The device has 1.5 GHz quad-core processor from Mediatek and 2 Gb of RAM which does give the device a boost and it has MT6589 turbo chipset which means a faster GPU and faster CPU as well on the device and we will let you know more once we do a full review of the device. Camera  Elife E6 has 13-megapixel camera with an LED flash and Auto Focus feature on the rear back side and a 5-megapixel camera fixed focus on the front display and both of these camera are capable of shooting videos in HD. We tested the camera on the device and results were amazing as the quality of he photos in day light was great and it was pretty good in artificial light and the camera module was not final so it should get better in the final unit which will come to india. The front camera video output was good and we will let you know more once we do the full review. OS and Battery  Elife E6 runs on the AMIGO ROM which is built on top of android 4.2 and as per Gionee there are many better features which got implemented in E6 like deep level battery optimization and faster shutter speeds while capturing photos. The sealed battery on the device is 2,020mAh which should sufficient to power it one day although you might get more than one day of battery backup on this device with moderate usage if the battery optimizations work the way they should on this device and they are part of the phone feature so you don't have to install an extra software to conserve the battery.
47	amitkasaria	Oct 19, 2013	No	fantastic phone	Earlier I was using lg Google nexus 4 , though it was a good phone but after buying this I have realized, that phone was nothing in front of this one , I am using this phone from the last two days and I am l loving everything about it but few things impressed me most and they are like this. Great looks , its a bigger and better version of I phone in looks. Amazing camera - it's 13 and 5 mgpixel  camera makes this phone deadly combination. Great screen resolution- at 441 dpi you can understand what it looks like . Battery - very good as 2020 one and generally very good, better then many who claims 2800 or 3000 Operating system Also works perfectly. So final words are. Its a extremely good buy for me.
48	Amrutsagar	Oct 19, 2013	No	Wow !!! Wonderfull Mobile Phone	A perfect cell phone should buy it.
49	DJ	Oct 19, 2013	No	Seems Value For Money	I Like the specs specially with the price it is coming with.it will sell like hotcakes if they could bring it with one extra sim slot and expandable memory....
