Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
39	Balraj	Sep 20, 2015	Yes	Better	It's good looking and lovely sound.. Camera are batter than other campaire device .. It's one slimm and batter all above this..
40	sp	Sep 20, 2015	Yes	good multimedia mobile for the user	there will be all functional key are good but wireless Fm cannot proper
41	RAKESH GUPTA	Aug 31, 2015	Yes	Light weight	Easy  to use and battery backup also very good............
42	Hemu	Aug 31, 2015	Yes	Nice looking	very good mobile at low cost camera is attractive look.
43	Dr. Mir	Aug 31, 2015	Yes	excellent item	Excellent item, as described. Prompt shipping and fast delivery. Recommended  to all customers to go for purchase through snapdeal. It is trustworthy....
44	Boovendra	Aug 31, 2015	Yes	iball avonte mobil phone	Very nice to use, user friendly :-) rotating camera is good take the selfeeeeeeeee
45	Devashish Chakravarti	Aug 31, 2015	Yes	A GOOD PRODUCT	THE MOBILE IS GOOD AND I LIKED THE ROTATING CAMERA. ITS DESIGN IS NICE AND THE MOBILE IS LIGHTWEIGHT.
46	Kamal	Aug 31, 2015	Yes	An average product	The product is small sleek but gives an average look.
47	abi	Aug 31, 2015	Yes	its working perfect	nice mobile...i will recomand to my frnds to my this mobile
48	Nik	Aug 31, 2015	Yes	nice phone	nice phone in budget for normal use. service is very fast and delerviry is on date . like it snapdealllllllllllllllllllllllllllllllllll
49	sheraa	Aug 31, 2015	Yes	WORTH AND STYLISH	The Phone is really good looking, the rotating camera is wow not for the pixels but for the style and be feel proud with the friends & relatives, sound clarity is ok not bad, battery packup is for one day, thanks to snapdeal for this offer
50	v k mishra	Aug 31, 2015	Yes	atisfied with the quality and services	atisfied with the quality and services. i request to make open delivery in future as jabong has already statred this facility
51	dvs varma	Jul 08, 2015	Yes	I Ball I Like	Nice phone with in this price, a little bit problems in my phone i.e.., sim one is closing in some times automatically and cam is not functioned some times properly in this times if we off and on the phone it will sets. Expect this all is goooooooood.
52	Ashu	Jul 08, 2015	Yes	low price high performance	Good mobile in low price category.  Sound quality is awesome and you can make use of rotating camera
53	Mave	Jul 08, 2015	Yes	About i ball avonte 2.5	fully satisfied
54	Vishal Thakur.	Jul 08, 2015	Yes	Its awesome phone	This product is fantastic and best budget phone in my view..its rotating camera is also amazing and super fine..its drawback is its second sim slot is very tight to remove.
55	Venkateswarlu	Jul 08, 2015	Yes	Phone	Good basic phone with some interesting features like LED flash and rotating camera.  For an average user who doesn't expect much from a basic phone with enough features this would be a best phone.  About battery life i cant say because have not used for may days.
56	muzaffar	Jul 08, 2015	Yes	Andhiii	Best phone At best rate Everything fine Eye-catching point is rotating camera that to with flash Supppperrrbbb
57	puneet	Jul 08, 2015	Yes	perfect	i like it
58	singh	Jul 08, 2015	Yes	I would like this product and buy again and again	Iball Avonte 2.4g mobile phone with rotating camera is the best efected my life becose this mobile phone is best useful for our selfy with flesh and other persion take a photos with flesh in 2 mega pixle and in a minimum amount extra facility in this Iball Avonte 2.4g Mobile Phone with Rotating Camera, so thank you snapdeal for reching the mobile for me the best.
59	jummuy	Jul 08, 2015	Yes	perfect.this one not any comparation	Awesome
60	SANAT KUMAR GANGULY	Jul 08, 2015	Yes	ROTATING CAMERA OF IBALL AVONTE  MOBILE PHONE IS FANTASTIC	NICE LOOK FM RADIO WINDOW AND ITS SWEET SOUND AND PROVISION OF HEARING WITHOUT HEADPHONE CONNECTION,ALL SIDE COVERING ROTATING CAMERA AND HANDY 2.4 GM WEIGHT MOBILE PHONE AS WELL AS ITS PRICE. THIS PHONE IS VERY ATTRACTIVE TO ME AND MY FAMILY AND NEAREST DEAREST.
61	Baba	May 07, 2015	Yes	Good Phone	Good looking phone at a very reasonable price
62	a	May 07, 2015	Yes	worth	Useful, not bad.
63	imtiaz	May 07, 2015	Yes	nice mobile	stylish look camera too gd
64	Avi	May 07, 2015	Yes	That's Good Stuff	Good Looking Phone, Nice camera as compare to price, Whats app supported but very limitation or say basic whats app. Language support Hindi and English only. Fm works but  FM signal catching power little low. Battery is good. Overall Good Phone. Use if you want basic phone with some feature.
65	ashish sharma	May 07, 2015	Yes	AMAZING PHONE	CAMERA IS NOT GOOD BUT PHONE IS VERY GOOD.
66	dayanand	May 07, 2015	Yes	excellent mobile Iball Avonte 2.4g Mobil	excellent mobile Iball Avonte 2.4g Mobile Phone With Rotating Camera by IBall
67	sundaram	May 07, 2015	Yes	super	Classic mobile chance less mobile. All should buy this.super....
68	subho	May 07, 2015	Yes	very good	very good for this price
69	HARSH AHUJA	May 07, 2015	Yes	superior quality	good looking and attractive design only memory problem
