Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
410	abbas	Sep 12, 2014	Yes	ipfone 5c	its best
411	Naman	Aug 30, 2014	Yes	Best price	Best price all Over India  worth
412	suraj	Aug 30, 2014	Yes	Good Product	very nice product but some limitation of apple so 4 star is  ok
413	aj	Aug 30, 2014	Yes	good one	liked
414	RAHUL	Aug 30, 2014	Yes	amazing	smartphone that would match your expectations.
415	Dhananjay	Aug 30, 2014	Yes	Its Apple	Its a perfect example of optimization. Where the hardware and software are customized for each other. This gives Apple the sustainable advantage over Android.
416	rali	Aug 30, 2014	Yes	lowest availabl deal grab it!	grab it if u looking for iphone 5c
417	Guest	Aug 30, 2014	Yes	iPhone	Gr8 cohesive software & hardware. Good phone. Battery is good on stand by & calls ; would expect little bit more juice when using 3G internet
418	Samarth	Aug 30, 2014	Yes	Best at its segment	I am a Apple Fan. I love this phone the built quality is amazing it feels like it is made of high quality ceramics even thought it is plastic thanks to its glossy finish and it's steel reinforcement. The display is amazing with 326PPI which is also a true SRGB certified display. The performance from the dual core A6 chip and 1GB if RAM is amazing thanks to Apple's skills to make the most efficient devices. Camera is amazing, it is not as good as the S5 or iPhone 5s but still it has a brilliant camera system with sapphire lens to avoid scratches. Last but not the least it has access to the App Store which is loved by developers all over the world and it is the first ecosystem to get apps. To wrap it up iPhone 5c has the best built quality, performance, display camera and the best ecosystem at its segment which makes it the best allround phone at its class.
419	Sree	Aug 30, 2014	Yes	Iphone is iphone.	I thought white will not good.., After getting to my hand white is perfect than other colours.,
420	Anand	Aug 30, 2014	Yes	a personal computer	iphone 5c is one of the best pocket personal computers. we have installed a set of apps for our daily use and keep using it regularly. from the time we have bought this, we have never logged into our laptop.
421	Chinmay	Aug 08, 2014	Yes	Good Deal	Cheapest price available across all e-commerce sites. and Apple India Warranty
422	JITENDRA	Aug 08, 2014	Yes	Apple iPhone 5C 8GB (White)	WE HAPPY
423	Sameer	Aug 08, 2014	Yes	Iphone 5c	Nice phone!!
424	Prem	Aug 08, 2014	Yes	Good	The gadget is altogether good and user friendly only small screen size is demerit
425	VedarthDeshpande.com	Aug 08, 2014	Yes	Wonderful phone!	Even though some people say it's bad, it's the best phone. No issues at all!
426	Senthil	Aug 08, 2014	Yes	5c	Good
427	Ravi	Aug 08, 2014	Yes	A++++++	Very cheap iphone. What else I can say.
428	Arun	Aug 08, 2014	Yes	Good is product	Good is product
429	Jigar	Aug 08, 2014	Yes	Fantastic phone to buy in budget	It's a dream come true after switching over from my iPhone 4. Really worth buying apple products
430	vikas	Aug 08, 2014	Yes	handy stuff	was available on lesser price as compare to market price.
431	Anurag	Jul 02, 2014	Yes	Best Price	Believe me It's the best price available online with all the accessories on.(SnapDeal Guys - Please mention all the components clearly-It will boost up your sales). Rest it's an iPhone, need not say anything.
432	Ishan	Jul 02, 2014	Yes	Reliable Buy	We know that its apple.. but the big question was whether to buy from snapdeal of not.. :P .. People still say bad things about snapdeal that you get fake products but no apart from good discounts as compared from other websites it gives genuine and good products too.. Highly recommended..
