Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
32	D K Gupta	Dec 15, 2014	Yes	Average phone	Not very good but average phone who want to have android phone with basic feature . Camera Quality is very poor .
33	Chandru	Dec 15, 2014	Yes	Good Phone	Good and price value
34	Ponmathi	Dec 15, 2014	Yes	good over all	good over all
35	kpc	Dec 15, 2014	Yes	mobile operation features are not good	mobiles is not good as the screen closes as soon as we call others and again whether the call is connected or not we have to again on the screen by clicking side button.
36	ANIL U SINGH	Dec 15, 2014	Yes	EXCELLENT	EXCELLENT
37	ANIL U SINGH	Dec 15, 2014	Yes	EXCELLENT	EXCELLENT
38	UD	Dec 15, 2014	Yes	good enough	I have gifted this mobile to my Dad this Diwali. so far its running smooth.  good stuff in this price range and brand.
39	Satti	Dec 15, 2014	Yes	review	super
40	girish kumar pandey	Dec 15, 2014	No	Perfect. It doesn't get any better	very nice phone
41	aadi	Nov 05, 2014	Yes	good	its very good with its price getting this type of phone is good you can enjoy the phone
42	Payel	Nov 05, 2014	Yes	veri nice	very smooth and  good android
43	ckm	Nov 05, 2014	Yes	CKM	ok
44	penugonda naresh	Nov 05, 2014	No	Not Good	not satisfied
45	saurav sethi	Nov 05, 2014	Yes	awsm phn	Want to say to pur ds phn
46	jagadeesh	Nov 05, 2014	No	Perfect. It doesn't get any better	superb phone with super quality
47	Kamlesh	Nov 05, 2014	Yes	nice rate	good
48	thiravidamani	Nov 05, 2014	Yes	pls don't buy	I have an htc explorer,  I became a fan of HTC phones after using that for the last 3 years. so i desided to buy this phone.  I read bad reviews about this phone but i dont consider about the reviews.  after i purchased this phone i cant beleve it had a 1ghz processor. my old mobile hsa a 600mhz processor but it does not hang on my normal use but desire 210 hangs a lot, and its camera clarity looks like vga camera. its display also worst when it display a black colour that colour looks like a negative picture. I did not expect this from HTC.  cons:      1:display      2:camera both secondary and primary.       3:phone is hanging a lot(while messaging time also)      4:touch screen not response      5:Very poor battery backup (charge it twice a day with out media and internet use)      6:Its 512mb ram always shows full   pros:      1:good duel sim mobile(but it useless because of its battery)
49	Sam Dani	Nov 05, 2014	Yes	htc mobile is worth	I love htc,The Best .
50	Shrikant	Nov 05, 2014	Yes	third class	this htc not chaina cell
51	KIRAN KUMAR	Oct 11, 2014	Yes	Good phone	Good phone from HTC. Android and 4GB internal memory with 3G. This is dual SIM mobile with 3G. Battery also good. 5MP rear camera without flash. Blinkfeed is a good option. Overall performance of the phone is good in this price range. I will recommend this phone to friends.
52	Naveen	Oct 11, 2014	Yes	HTC hardware is of excellent quality.	HTC hardware is of excellent quality.
53	Basanta	Oct 11, 2014	No	Not Good	This is not as per my planning
54	Lionel Messi	Oct 11, 2014	Yes	best buy	Perfect. It doesn't get any better
55	Prince	Oct 11, 2014	Yes	Good buy	Good buy at the given price.
56	Kp	Oct 11, 2014	Yes	Awesome service	I would like to recommend this to my friend also.
57	PARTH KHER	Oct 11, 2014	Yes	VERY BEST MOBILE PHONE	VERY BEST MOBILE HTC........
58	Ashish	Oct 11, 2014	Yes	good phone	nice phone in HTC & low price
59	ari	Oct 11, 2014	Yes	don't judge a book by its cover	This product is easy to use but...its processing speed is horrible....and it is starting showing problems after 2 weeks of buying...whenever i connect to wifi this phone hang and after disconnecting phone from the wifi network it is always automatically switched off...but i am happy to get this type of dual sim 3g phone from htc in this type of low cost...thats why whenever friends ask me for suggestion to choose phone in low cost i will always recommend this phone to them....
60	Anil	Oct 11, 2014	Yes	HTC Desire 210-Bkack	light weight and handy mobile.
61	kpsharma	Sep 17, 2014	Yes	Audio Quality	Audio Quality is not good. Both the call reception and conversation on this mobile is poor quality.
62	deb	Sep 17, 2014	Yes	good	Good
63	dharmpal	Sep 17, 2014	Yes	its nice	perfect this beeter
64	surya	Sep 17, 2014	Yes	battery backup is not good	I just played a game for 2-3 min the mobile utilised 6% of battery  coming to camera its not a 5 mp its like 2mp
65	rizram	Sep 17, 2014	Yes	Product Design And Quality Is Too Good	I'm Enjoying Of this product and also using this very smooth So i'm feeling very happy..
66	Chaitanya	Sep 17, 2014	Yes	Worst phone	Not even a single star Worst phone and worst features
67	prabir	Sep 17, 2014	Yes	HTC Desire 210 - Black	i am very disappointed from htc because the htc desire 210's camera is so worst. HTC said 5 MP camera but camera work like VGA,& Battery durablility is very low.  Thats the life of the mobile you expect while buying a HTC mobile. Utterly disappointed.
68	inderjit	Sep 17, 2014	Yes	htc210	Very good
69	aakash	Sep 17, 2014	Yes	good	Good but battery is not good
70	parul	Sep 17, 2014	Yes	nice phone	Best phone in this price range.fully satisfied with the phone.highly recommended.
71	NANDHU	Aug 22, 2014	Yes	good product	good
72	lipu	Aug 22, 2014	Yes	it was good	all features are good except the ram which is low as well as the camera
73	Vigneshwaran Tamil	Aug 22, 2014	Yes	Awsome Phone from htc	I bought this phone for one of my friends wedding, Its not upto the spec but the quality of product cannot be matched with anyother products in this range. It has an excellent finish and look like an premium phone..  Kindly change the image from 310 to 210 in the product...
74	charan	Aug 22, 2014	Yes	Nice look	The device met my expectation... nice feastures.. Unhappy with the RAm : 512MB
75	CR7	Aug 22, 2014	Yes	Awesome product	best phone in this price range except the camera quality its awesome
76	Raghu	Aug 22, 2014	Yes	Superb Mobile	the mobile is perfectly all right. super performance must buy the mobile completely perfect.
77	umesh	Aug 22, 2014	Yes	htc desire 210	very nice
78	Pranjal Gupta	Aug 22, 2014	Yes	Not satisfied  with its batery backup	Not satisfied with its battery back up and lcd secreen. Over all it is value for money
79	rahul	Aug 22, 2014	Yes	HTC Desire 210 - Black	ok
80	Sumit	Aug 22, 2014	Yes	Worthwhile deal	good price with all features and HTC brand
81	deepu	Jun 23, 2014	Yes	nice	Nyc cell phone
82	Krishh	Jun 23, 2014	Yes	Best phone in this price range	Great phone. Best phone in this price range
83	Rohit	Jun 23, 2014	Yes	ITS QUALITY OF HTC	ITS A VERY GOOD PHONE
84	NANDHU	Jun 23, 2014	Yes	good product	GOOD
85	rams	Jun 23, 2014	Yes	not good	Not satisfied with this product.
