Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
46	Ramesh	Oct 02, 2015	Yes	Good mobile	I'm very happy purchase this Mobil battary power 5days so happy
47	marvellous	Oct 02, 2015	Yes	good	very good to have this mobile from snapdeal
48	ashok	Oct 02, 2015	Yes	Excellent feature phone	good mobile..no company concentrating on keypad phones..by gionee brilliantly made this
49	Aman	Oct 02, 2015	Yes	Great product at reasonable price	I used this mobile more then 2week and found following pros and cons. PROS: 1) very long bettry life around 10-13 days based on your usage  2) nice look 3) come with Facebook and twitter 4) loud speaker(but not too great) CONS: 1) too heavy my gionee elife e7 is lighter than this 2) mobile interface is not too friendly specially for old and non friendly mobile user
50	Sharda	Oct 02, 2015	Yes	Excellent product. Every feature is best.More than my expectation.	I will order it again. Both seller and shipment is good.Less time is taken in delivery before expectation date.
51	Gaurav	Sep 02, 2015	Yes	Good battery backup and build quality	The phone is awesome in terms of battery backup and call quality.. The only drawback I find in this phone is low internal memory which is only 285 KB....it supports java but due to low memory you are not able to play any good game...
52	Sabbithi	Sep 02, 2015	Yes	Is perfectly alright	I am very happy about my product through Snapdeal.. Thank you
53	Xcfgh	Sep 02, 2015	Yes	Gionee l800	Good one,...,..,...............................................................
54	Fayaz	Sep 02, 2015	Yes	Nice product	Long life battery, small size perfect sound,  worth buy
55	Vinita	Sep 02, 2015	Yes	Chota packet bada dhamaaka!	A phone with awesome battery. It lasts long, really long! For those who want a phone for the purpose of phone only, it is the best you can have at a reasonable price.
56	Sams	Sep 02, 2015	Yes	Gionee l 800 black - champagne	Amazing product in this price. Actually a must to keep instrument beside android, as you never know when your android start giving problems. Marvellous battery life. 3000mah for this phone!!!  Good  phone book, SMS memory, net browsing (of course as in feature phone). Over all real good one. Very much satisfied. Snapdeal delivered exactly on time with nice packing. Thanks snapdeal.
57	ali.shahid2703	Sep 02, 2015	Yes	Nice product	It is a nice cellphone in its range. Worth buying
58	ashu	Sep 02, 2015	Yes	gionee	delivery is excellent, n product is very good with  long life battery
59	krish	Sep 02, 2015	Yes	gionee l800	delivery in time.,awesome battery backup,poor headset,call quality is good
60	sona	Sep 02, 2015	Yes	Awesome phone	This phone is perfect in low price, And it's battery back up is tremendous. Snapdeal  delivery is recommendable. Thanks to snapdeal For the nice deal.
61	SONU	Aug 01, 2015	Yes	perfect	3000 mAh  big battery give it last long life. sound is loud & clear value for money...............
62	iandi	Aug 01, 2015	Yes	good	very nice.fast delivery.good quality.good seller.........................
63	Anish	Aug 01, 2015	Yes	Anish Chandan	A vry good product. It has a very strong hardware.The battery of 3000 mah gives a very long power backup.The phone is very durable. I f you want to buy a phone upto the range of Rs. 2,500. Then must buy this.
64	raj	Aug 01, 2015	Yes	good phone	A beautiful phone from gionee the phone was very good a great battery in this phone I like verymuch
65	ramsanthosh2012	Aug 01, 2015	Yes	nice	I like it
66	N SRINIVASAN	Aug 01, 2015	Yes	Gionee Long L800 mobile phone	Thank you Snapdeal. The product in good condition was delivered within 2-3 days of my booking the order. Snapdeal has really become one of the best e-commerce companies with regard to quality of products, customer service including issues like prompt delivery, appropriate courtesies being extended to their patrons. I am very satisfied with my phone, it was made available to me at a very competitive price, possibly at the cheapest price available among all e-commerce sites. The product was properly packed/packaged and in good condition. After delivery also, the product continues to work perfectly, I am very satisfied and happy with my overall experience of making a purchase from Snapdeal. Needless to add, till date I have made the maximum number of online purchases from Snapdeal only, bought 6-7 products from them. Even in the instance of a complaint, the settlement of my claim was done very promptly and Snapdeal showed great care and concern at addressing issues of the customer. Keep up the good show Snapdeal!!!!!
67	Vishal	Aug 01, 2015	Yes	Good Quality mobile at reasonable price	Bought the mobile for my mother. Its comfortable for her to use, Music sound is good and the best part is battery backup, which is great. Recommended to buy.
68	Antava	Aug 01, 2015	Yes	I would buy it again	Good phone in smart price
69	Bimu	Aug 01, 2015	Yes	Gud	Good
70	Anand Kumar	Aug 01, 2015	Yes	Gud phone	Ok phone. Battery is long lasting
71	simmu	Jun 21, 2015	Yes	very good deal from snapdeal	This is the first time I've bought a mobile online &I;'m very happy with the product. I had ordered for my father as he wanted a easy & reliable phone its main pros is its battery life of over 8 to 10 days and also a stylish mobile and sound is very clear to hear. Overall a good buy & I would definitely recommend to others to go for it and I will never regret.
72	Subir Bhattacharjee	Jun 21, 2015	Yes	A great buy in such a  low price.	It is so less priced compairing to its' features and mammoth battery size, I would say it's really a great buy.accordingly, I would suggest others to buy this product. It,s screen size is large, supports 2g , 1.3 mp camera etc.
73	akki	Jun 21, 2015	Yes	superb product its really work awesome	this product works awesome and superb product
74	Vijay	Jun 21, 2015	Yes	Good featured phone	Very good and satisfied
75	rajahabbu	Jun 21, 2015	Yes	i like battery backup	best service from seller,i got perfect & latest manufactured phone without complaint, A+++++++++++++++++++ battery backup
76	karthi	Jun 21, 2015	Yes	Supper battery pack up	Nice phone
77	Amit	Jun 21, 2015	Yes	I am satisfied with the product.	Good
78	Sunny	Jun 21, 2015	Yes	Exllent verygood phone	It's verygood battery and looks verygood it's value formoney
79	srinu	Jun 21, 2015	Yes	Awesome	i am fully satisfied for  the gionee and the way of delivered product.
80	Rajesh	Jun 21, 2015	Yes	lucky man	super phone good battary
81	Sathish024	Jun 08, 2015	Yes	business man phones	good battery, good voice clarity
82	thangavel40	Jun 08, 2015	Yes	Good Buy	Super in feature phone
83	Ankit	Jun 08, 2015	Yes	Good Battery mobile	Mobile as per expectation. Good battery. But Heavy. In this price it is good mobile.
84	sunil261983@yahoo.com	Jun 08, 2015	Yes	goods one to try	perfet in range
85	Sujit	Jun 08, 2015	Yes	Best bar phone	Nice phone with great battery back up. Charge it once and it continues for weeks.
86	VRaj	Jun 08, 2015	Yes	Gionee Long L800 is best mobile	Gionee Long L800 is Power house Duel Sim ,Best Camera, Big Display ,build quality fine ,3000mah battery ,Bright Tourch ,Good call clarity any one Can be used both as primary or secondary phone Verdict: Very good mobile with basic features and only for basic needs like calls and messages.
87	tinku	Jun 08, 2015	Yes	Very nice basic mobile	very nice basic mobile. i have fully charged the mobile and after 7 days also it is charged fully.very nice.
88	Sameer	Jun 08, 2015	Yes	Superr mobile phone	Super 15 days battery backup &  super quality mobile
89	J  N BVAMSI KRISHNA	Jun 08, 2015	Yes	EXCELLENT MOBILE	India's most long battery backup mobile...!
90	Inder Chauhan	Jun 08, 2015	Yes	That's Good Stuff	good but very heavy all thing are good,  battery is very well
91	Tejaswi	Apr 01, 2015	Yes	Nice phone	Phone is awesome This phone is better than Nokia 220 206 225, I'm looking to buy a phone like this for my dad from almost 9 months.  The center key is hard/hurts while pressing it for moving up/down/sides. Holding a Up or down key doesn't scroll over the list instead it stays like that, so you had to press it as many times as needed.  Pros: 1. Battery 2. Response time / Performance 3. Clear Audio without disturbance for songs. 4. Call clarity is clear, loud and audible. 5. User Interface is very friendly and easily accessible.  Cons: 1. Video of size exceeding 5MB cannot be played.(Only audio no video.) 2. Camera don't even expect during night, in daylight you can take pictures manageable details just like nokia 1.3mp cameras.
92	ajit	Apr 01, 2015	Yes	products and delivery	Fantastic
93	das	Apr 01, 2015	Yes	nice product	Good
94	Yuvarajsinh Jethwa	Apr 01, 2015	Yes	good product at affordable prize	Very nice product from gionee  Very good bettry back up with big screen Just to improve is case material Which is fiber body
95	RAVI H M	Apr 01, 2015	Yes	That's Good Stuff	all are good nice phone
96	md	Apr 01, 2015	Yes	i am satisfied with the product	it is sturdy, not heavy and easy to operate   long battery life good clear disply
97	Raja	Apr 01, 2015	Yes	Excellent phone..	Outstanding phone & specially the battery  performance is unbelievable...
98	uday	Apr 01, 2015	Yes	SUPERB BACKUP	ITS A VERY GOOD PRODUCT FROM GIONEE. VERY GOOD BACKUP. ONLY ONE THIG I MEES NO ANY DEFAULT GOOD RINGTONE IN THIS HANDSET.
99	kp	Apr 01, 2015	Yes	nice battery backup	a great phone with giant battery
100	Krish	Apr 01, 2015	Yes	Marathon battery-Charge it once and use	Battery fone. Charge it once and use it for weeks. Audio clarity is very good. Good for playing audio files. FM is also good and clear. Don't expect more.
101	muthumanickkam	Dec 03, 2014	Yes	NICE PHONE	VERY GOOD BATTRY BACKUP NICE SOUND SIMPLE AND BEST PHONE
102	joy	Dec 03, 2014	Yes	VERY GOOD PRODUCT	I& MY FRIEND PURCHED 5 HAND SET THIS MODEL VERY GOOD PRODUCT.
103	Advice Expert	Dec 03, 2014	Yes	Worth every rupee paid for it!!!	Pros 1.Very Long battery life. 2.Very good display resolution. 3.Sound is loud & clarity is good. 4.Screen is big enough to watch videos perfectly. 5.Fast & smmoth browsing through opera mini browser. 6.Decent camera in daylight. 7.Stylish design that makes you feel proud though it is just a bar phone, elegant in looks. 8.Call quality is good - loud & clear. 9.Can install whatsapp by taking the bill to the service centre which will automatically deactivate the FB & Twitter apps in mobile (I still haven't installed it yet but when I called them, they asked me to come today to install whatsapp, yeah its WHATSAPP!!!)  Cons 1.Transferring of contacts is difficult as it doesn't support the common .vcf format for transferrinf of contacts in bulk but supports .vcf for individual contacts, so need to use the sim card for transferring of contacts. 2.Inbuilt FB app is dead slow. 3.Opera Mini that is installed is an old vrsion. It is fast but doesn't support multi tabs, just a single tab browsing. 4.The phone hangs every time when I use "My Style" profile and try to set ringtones for the 2 different sim cards. (Not sure whether anybody else has reported this problem) 5.Very low internal memory (2MB approx) that will not allow you to install any java app by yourself though the phone supports java. 6.Messaging doesn't have T9. So for those who are addicted to text using T9 have to think twice!  Verdict For the price that you pay for it, it is worth every single rupee.
104	malaichamy.B	Dec 03, 2014	Yes	perfect phone	this battery back up is very much appreciated than other phone ie 3000mah battery withstand somany days. one default i find internet speed is very slow and camera is poor quality, price also slightly high when compared this feature
105	TARUN PADHY	Dec 03, 2014	Yes	very good phone within budget	Got a very very good phone within a budget. All basic things can be done through this phone with best battery life. This brand has overtaken other brands like SAMSUNG and other similar types of phones. Although delivery period from the date of purchase to door step was very high(about 10 days) as compared to other,same recommended to improve by snap deal. This is my third android device and I had a thrill in using this device. Good job in making this masterpiece. Pros: Touch is great, nice looks, very fast and no lags, headphone provided is great, very nice display, clear and crisp. VERY GOOD BATTERY BACKUP!!!! Cons: speaker not too loud, installed apps are not of great use, quite heavy (personal opinion) Overall: I am happy with the device and I think it is a great smartphone and people should really buy it rather than buying a high end smartphone like Samsung or some others which offer similar features for high prices. If you are on minimal budget 10k - 15k then go for this. If you are concerned about the brand and status then no one can stop you from opting for other brands.
106	Guru	Dec 03, 2014	Yes	Good one	Bought this for its battery backup and it didn't fail me on that.. Battery lasts for a week when just using for calling and little on playing music.  Good one. Recommented!
107	cutty	Dec 03, 2014	Yes	good phone amazing battery back up	Battery and sound quality perfect good phone for budget keyboard phone for long time talking
108	Dhakshinamoorthy	Dec 03, 2014	Yes	best	good
109	Data Singh Rajput	Dec 03, 2014	No	Perfect. It doesn't get any better	phone is good
110	santanu kumar	Dec 03, 2014	No	Perfect. It doesn't get any better	battery back up is excellent!!!!!!!!!!! Love it
111	biplab	Sep 21, 2014	Yes	any body may use it no doubt	very good product
